"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
31,"Yes","Travel_Rarely",542,"Sales",20,3,"Life Sciences",175,2,"Female",71,1,2,"Sales Executive",3,"Married",4559,24788,3,"Yes",11,3,3,1,4,2,3,2,2,2,2
36,"No","Non-Travel",845,"Sales",1,5,"Medical",479,4,"Female",45,3,2,"Sales Executive",4,"Single",6653,15276,4,"No",15,3,2,0,7,6,3,1,0,0,0
30,"No","Non-Travel",990,"Research & Development",7,3,"Technical Degree",1482,3,"Male",64,3,1,"Research Scientist",3,"Divorced",1274,7152,1,"No",13,3,2,2,1,2,2,1,0,0,0
39,"Yes","Travel_Rarely",895,"Sales",5,3,"Technical Degree",42,4,"Male",56,3,2,"Sales Representative",4,"Married",2086,3335,3,"No",14,3,3,1,19,6,4,1,0,0,0
35,"Yes","Travel_Rarely",763,"Sales",15,2,"Medical",1645,1,"Male",59,1,2,"Sales Executive",4,"Divorced",5440,22098,6,"Yes",14,3,4,2,7,2,2,2,2,2,2
37,"No","Travel_Rarely",674,"Research & Development",13,3,"Medical",1543,1,"Male",47,3,2,"Research Scientist",4,"Married",4285,3031,1,"No",17,3,1,0,10,2,3,10,8,3,7
19,"Yes","Non-Travel",504,"Research & Development",10,3,"Medical",1248,1,"Female",96,2,1,"Research Scientist",2,"Single",1859,6148,1,"Yes",25,4,2,0,1,2,4,1,1,0,0
29,"No","Travel_Rarely",153,"Research & Development",15,2,"Life Sciences",15,4,"Female",49,2,2,"Laboratory Technician",3,"Single",4193,12682,0,"Yes",12,3,4,0,10,3,3,9,5,0,8
37,"No","Travel_Rarely",290,"Research & Development",21,3,"Life Sciences",267,2,"Male",65,4,1,"Research Scientist",1,"Married",3564,22977,1,"Yes",12,3,1,1,8,3,2,8,7,1,7
44,"Yes","Travel_Frequently",429,"Research & Development",1,2,"Medical",1792,3,"Male",99,3,1,"Research Scientist",2,"Divorced",2342,11092,1,"Yes",12,3,3,3,6,2,2,5,3,2,3
41,"Yes","Travel_Rarely",1085,"Research & Development",2,4,"Life Sciences",927,2,"Female",57,1,1,"Laboratory Technician",4,"Divorced",2778,17725,4,"Yes",13,3,3,1,10,1,2,7,7,1,0
35,"No","Travel_Rarely",1258,"Research & Development",1,4,"Life Sciences",826,4,"Female",40,4,1,"Research Scientist",3,"Single",2506,13301,3,"No",13,3,3,0,7,0,3,2,2,2,2
51,"No","Travel_Frequently",1456,"Research & Development",1,4,"Medical",145,1,"Female",30,2,3,"Healthcare Representative",1,"Single",7484,25796,3,"No",20,4,3,0,23,1,2,13,12,12,8
30,"No","Travel_Rarely",501,"Sales",27,5,"Marketing",747,3,"Male",99,3,2,"Sales Executive",4,"Divorced",5304,25275,7,"No",23,4,4,1,10,2,2,8,7,7,7
25,"No","Travel_Rarely",622,"Sales",13,1,"Medical",645,2,"Male",40,3,1,"Sales Representative",3,"Married",2096,26376,1,"No",11,3,3,0,7,1,3,7,4,0,6
39,"No","Travel_Rarely",1253,"Research & Development",10,1,"Medical",1800,3,"Male",65,3,3,"Research Director",3,"Single",13464,7914,7,"No",21,4,3,0,9,3,3,4,3,2,2
58,"Yes","Travel_Rarely",289,"Research & Development",2,3,"Technical Degree",977,4,"Male",51,3,1,"Research Scientist",3,"Single",2479,26227,4,"No",24,4,1,0,7,4,3,1,0,0,0
34,"No","Travel_Rarely",204,"Sales",14,3,"Technical Degree",666,3,"Female",31,3,1,"Sales Representative",3,"Divorced",2579,2912,1,"Yes",18,3,4,2,8,3,3,8,2,0,6
45,"No","Travel_Frequently",1199,"Research & Development",7,4,"Life Sciences",341,1,"Male",77,4,2,"Manufacturing Director",3,"Married",6434,5118,4,"No",17,3,4,1,9,1,3,3,2,0,2
35,"No","Travel_Rarely",819,"Research & Development",18,5,"Life Sciences",1621,2,"Male",48,4,2,"Research Scientist",1,"Married",5208,26312,1,"No",11,3,4,0,16,2,3,16,15,1,10
29,"No","Travel_Rarely",1283,"Research & Development",23,3,"Life Sciences",495,4,"Male",54,3,1,"Research Scientist",4,"Single",2201,18168,9,"No",16,3,4,0,6,4,3,3,2,1,2
34,"No","Travel_Rarely",704,"Sales",28,3,"Marketing",2035,4,"Female",95,2,2,"Sales Executive",3,"Married",6712,8978,1,"No",21,4,4,2,8,2,3,8,7,1,7
22,"Yes","Travel_Rarely",617,"Research & Development",3,1,"Life Sciences",926,2,"Female",34,3,2,"Manufacturing Director",3,"Married",4171,10022,0,"Yes",19,3,1,1,4,3,4,3,2,0,2
22,"No","Travel_Rarely",534,"Research & Development",15,3,"Medical",144,2,"Female",59,3,1,"Laboratory Technician",4,"Single",2871,23785,1,"No",15,3,3,0,1,5,3,0,0,0,0
49,"No","Travel_Rarely",722,"Research & Development",25,4,"Life Sciences",1617,3,"Female",84,3,1,"Laboratory Technician",1,"Married",3211,22102,1,"No",14,3,4,1,10,3,2,9,6,1,4
20,"Yes","Travel_Rarely",129,"Research & Development",4,3,"Technical Degree",960,1,"Male",84,3,1,"Laboratory Technician",1,"Single",2973,13008,1,"No",19,3,2,0,1,2,3,1,0,0,0
41,"No","Non-Travel",256,"Sales",10,2,"Medical",1329,3,"Male",40,1,2,"Sales Executive",2,"Single",6151,22074,1,"No",13,3,1,0,19,4,3,19,2,11,9
30,"Yes","Travel_Rarely",945,"Sales",9,3,"Medical",1876,2,"Male",89,3,1,"Sales Representative",4,"Single",1081,16019,1,"No",13,3,3,0,1,3,2,1,0,0,0
38,"Yes","Travel_Rarely",1180,"Research & Development",29,1,"Medical",282,2,"Male",70,3,2,"Healthcare Representative",1,"Married",6673,11354,7,"Yes",19,3,2,0,17,2,3,1,0,0,0
35,"No","Travel_Rarely",528,"Human Resources",8,4,"Technical Degree",1164,3,"Male",100,3,1,"Human Resources",3,"Single",4323,7108,1,"No",17,3,2,0,6,2,1,5,4,1,4
51,"No","Travel_Frequently",968,"Research & Development",6,2,"Medical",1297,2,"Female",40,2,1,"Laboratory Technician",3,"Single",2838,4257,0,"No",14,3,2,0,8,6,2,7,0,7,7
31,"Yes","Travel_Frequently",874,"Research & Development",15,3,"Medical",1160,3,"Male",72,3,1,"Laboratory Technician",3,"Married",2610,6233,1,"No",12,3,3,1,2,5,2,2,2,2,2
30,"Yes","Travel_Frequently",109,"Research & Development",5,3,"Medical",1017,2,"Female",60,3,1,"Laboratory Technician",2,"Single",2422,25725,0,"No",17,3,1,0,4,3,3,3,2,1,2
19,"Yes","Travel_Frequently",602,"Sales",1,1,"Technical Degree",235,3,"Female",100,1,1,"Sales Representative",1,"Single",2325,20989,0,"No",21,4,1,0,1,5,4,0,0,0,0
46,"Yes","Travel_Rarely",1254,"Sales",10,3,"Life Sciences",1869,3,"Female",64,3,3,"Sales Executive",2,"Married",7314,14011,5,"No",21,4,3,3,14,2,3,8,7,0,7
35,"No","Travel_Frequently",1182,"Sales",11,2,"Marketing",1137,4,"Male",54,3,2,"Sales Executive",4,"Divorced",4968,18500,1,"No",11,3,4,1,5,3,3,5,2,0,2
29,"No","Travel_Rarely",1082,"Research & Development",9,4,"Medical",1709,4,"Female",43,3,1,"Laboratory Technician",3,"Married",2974,25412,9,"No",17,3,3,1,9,2,3,5,3,1,2
25,"No","Travel_Rarely",266,"Research & Development",1,3,"Medical",1303,4,"Female",40,3,1,"Research Scientist",2,"Single",2096,18830,1,"No",18,3,4,0,2,3,2,2,2,2,1
28,"No","Travel_Rarely",760,"Sales",2,4,"Marketing",846,2,"Female",81,3,2,"Sales Executive",2,"Married",4779,3698,1,"Yes",20,4,1,0,8,2,3,8,7,7,5
54,"No","Travel_Frequently",928,"Research & Development",20,4,"Life Sciences",450,4,"Female",31,3,2,"Research Scientist",3,"Single",4869,16885,3,"No",12,3,4,0,20,4,2,4,3,0,3
23,"No","Travel_Rarely",160,"Research & Development",4,1,"Medical",1735,3,"Female",51,3,1,"Laboratory Technician",2,"Single",3295,12862,1,"No",13,3,3,0,3,3,1,3,2,1,2
56,"No","Travel_Rarely",718,"Research & Development",4,4,"Technical Degree",1191,4,"Female",92,3,5,"Manager",1,"Divorced",19943,18575,4,"No",13,3,4,1,28,2,3,5,2,4,2
33,"Yes","Travel_Rarely",211,"Sales",16,3,"Life Sciences",1758,1,"Female",74,3,3,"Sales Executive",1,"Single",8564,10092,2,"Yes",20,4,3,0,11,2,2,0,0,0,0
58,"Yes","Travel_Rarely",286,"Research & Development",2,4,"Life Sciences",825,4,"Male",31,3,5,"Research Director",2,"Single",19246,25761,7,"Yes",12,3,4,0,40,2,3,31,15,13,8
56,"Yes","Travel_Rarely",310,"Research & Development",7,2,"Technical Degree",2032,4,"Male",72,3,1,"Laboratory Technician",3,"Married",2339,3666,8,"No",11,3,4,1,14,4,1,10,9,9,8
22,"No","Travel_Rarely",253,"Research & Development",11,3,"Medical",511,1,"Female",43,3,1,"Research Scientist",2,"Married",2244,24440,1,"No",13,3,4,1,2,1,3,2,1,1,2
36,"Yes","Travel_Rarely",318,"Research & Development",9,3,"Medical",90,4,"Male",79,2,1,"Research Scientist",3,"Married",3388,21777,0,"Yes",17,3,1,1,2,0,2,1,0,0,0
29,"No","Travel_Frequently",995,"Research & Development",2,1,"Life Sciences",1590,1,"Male",87,3,2,"Healthcare Representative",4,"Divorced",8853,24483,1,"No",19,3,4,1,6,0,4,6,4,1,3
31,"Yes","Travel_Frequently",523,"Research & Development",2,3,"Life Sciences",1464,2,"Male",94,3,1,"Laboratory Technician",4,"Married",3722,21081,6,"Yes",13,3,3,1,7,2,1,2,2,2,2
55,"No","Travel_Rarely",685,"Sales",26,5,"Marketing",1578,3,"Male",60,2,5,"Manager",4,"Married",19586,23037,1,"No",21,4,3,1,36,3,3,36,6,2,13
36,"No","Travel_Rarely",1383,"Research & Development",10,3,"Life Sciences",1790,4,"Male",90,3,3,"Healthcare Representative",1,"Married",8321,25949,7,"Yes",13,3,4,1,15,1,3,12,8,5,7
31,"No","Travel_Rarely",655,"Research & Development",7,4,"Life Sciences",76,4,"Male",48,3,2,"Laboratory Technician",4,"Divorced",5915,9528,3,"No",22,4,4,1,10,3,2,7,7,1,7
28,"No","Non-Travel",120,"Sales",4,3,"Medical",129,2,"Male",43,3,2,"Sales Executive",3,"Married",4221,8863,1,"No",15,3,2,0,5,3,4,5,4,0,4
39,"No","Travel_Rarely",119,"Sales",15,4,"Marketing",1975,2,"Male",77,3,4,"Sales Executive",1,"Single",13341,25098,0,"No",12,3,1,0,21,3,3,20,8,11,10
31,"Yes","Travel_Frequently",523,"Research & Development",2,3,"Life Sciences",1464,2,"Male",94,3,1,"Laboratory Technician",4,"Married",3722,21081,6,"Yes",13,3,3,1,7,2,1,2,2,2,2
29,"Yes","Travel_Rarely",896,"Research & Development",18,1,"Medical",315,3,"Male",86,2,1,"Research Scientist",4,"Single",2389,14961,1,"Yes",13,3,3,0,4,3,2,4,3,0,1
48,"No","Travel_Rarely",530,"Sales",29,1,"Medical",473,1,"Female",91,3,3,"Manager",3,"Married",12504,23978,3,"No",21,4,2,1,15,3,1,0,0,0,0
27,"No","Travel_Frequently",994,"Sales",8,3,"Life Sciences",56,4,"Male",37,3,3,"Sales Executive",3,"Single",8726,2975,1,"No",15,3,4,0,9,0,3,9,8,1,7
32,"No","Travel_Rarely",499,"Sales",2,1,"Marketing",1396,3,"Male",36,3,2,"Sales Executive",2,"Married",4078,20497,0,"Yes",13,3,1,3,4,3,2,3,2,1,2
37,"No","Travel_Rarely",1239,"Human Resources",8,2,"Other",1794,3,"Male",89,3,2,"Human Resources",2,"Divorced",4071,12832,2,"No",13,3,3,0,19,4,2,10,0,4,7
35,"No","Non-Travel",1180,"Research & Development",2,2,"Medical",1804,2,"Male",90,3,2,"Manufacturing Director",4,"Divorced",5762,24442,2,"No",14,3,3,1,15,6,3,7,7,1,7
35,"No","Travel_Rarely",755,"Research & Development",9,4,"Life Sciences",496,3,"Male",97,2,2,"Healthcare Representative",2,"Single",6540,19394,9,"No",19,3,3,0,10,5,3,1,1,0,0
45,"No","Non-Travel",1052,"Sales",6,3,"Medical",302,4,"Female",57,2,3,"Sales Executive",4,"Single",8865,16840,6,"No",12,3,4,0,23,2,3,19,7,12,8
49,"No","Travel_Rarely",1261,"Research & Development",7,3,"Other",499,2,"Male",31,2,3,"Healthcare Representative",3,"Single",10965,12066,8,"No",24,4,3,0,26,2,3,5,2,0,0
42,"No","Travel_Rarely",810,"Research & Development",23,5,"Life Sciences",468,1,"Female",44,3,4,"Research Director",4,"Single",15992,15901,2,"No",14,3,2,0,16,2,3,1,0,0,0
27,"No","Travel_Rarely",1377,"Sales",2,3,"Life Sciences",437,4,"Male",74,3,2,"Sales Executive",3,"Single",4478,5242,1,"Yes",11,3,1,0,5,3,3,5,4,0,4
40,"No","Travel_Rarely",898,"Human Resources",6,2,"Medical",1550,3,"Male",38,3,4,"Manager",4,"Single",16437,17381,1,"Yes",21,4,4,0,21,2,3,21,7,7,7
42,"No","Travel_Frequently",1474,"Research & Development",5,2,"Other",591,2,"Male",97,3,1,"Laboratory Technician",3,"Married",2093,9260,4,"No",17,3,4,1,8,4,3,2,2,2,0
53,"Yes","Travel_Rarely",607,"Research & Development",2,5,"Technical Degree",1572,3,"Female",78,2,3,"Manufacturing Director",4,"Married",10169,14618,0,"No",16,3,2,1,34,4,3,33,7,1,9
35,"No","Travel_Rarely",1224,"Sales",7,4,"Life Sciences",1962,3,"Female",55,3,2,"Sales Executive",4,"Married",5204,13586,1,"Yes",11,3,4,0,10,2,3,10,8,0,9
27,"Yes","Travel_Rarely",135,"Research & Development",17,4,"Life Sciences",1405,4,"Female",51,3,1,"Research Scientist",3,"Single",2394,25681,1,"Yes",13,3,4,0,8,2,3,8,2,7,7
54,"No","Travel_Rarely",1441,"Research & Development",17,3,"Technical Degree",1013,3,"Female",56,3,3,"Manufacturing Director",3,"Married",10739,13943,8,"No",11,3,3,1,22,2,3,10,7,0,8
34,"No","Non-Travel",1375,"Sales",10,3,"Life Sciences",1774,4,"Male",87,3,2,"Sales Executive",3,"Divorced",4001,12313,1,"Yes",14,3,3,1,15,3,3,15,14,0,7
40,"No","Non-Travel",218,"Research & Development",8,1,"Medical",1468,4,"Male",55,2,3,"Research Director",2,"Divorced",13757,25178,2,"No",11,3,3,1,16,5,3,9,8,4,8
26,"Yes","Non-Travel",265,"Sales",29,2,"Medical",1037,2,"Male",79,1,2,"Sales Executive",1,"Single",4969,21813,8,"No",18,3,4,0,7,6,3,2,2,2,2
55,"No","Travel_Rarely",1311,"Research & Development",2,3,"Life Sciences",505,3,"Female",97,3,4,"Manager",4,"Single",16659,23258,2,"Yes",13,3,3,0,30,2,3,5,4,1,2
42,"No","Travel_Rarely",635,"Sales",1,1,"Life Sciences",387,2,"Male",99,3,2,"Sales Executive",3,"Married",4907,24532,1,"No",25,4,3,0,20,3,3,20,16,11,6
29,"Yes","Travel_Frequently",459,"Research & Development",24,2,"Life Sciences",1868,4,"Male",73,2,1,"Research Scientist",4,"Single",2439,14753,1,"Yes",24,4,2,0,1,3,2,1,0,1,0
32,"No","Travel_Rarely",495,"Research & Development",10,3,"Medical",1516,3,"Male",64,3,3,"Manager",4,"Single",11244,21072,2,"No",25,4,2,0,10,5,4,5,2,0,0
37,"Yes","Travel_Rarely",1141,"Research & Development",11,2,"Medical",1033,1,"Female",61,1,2,"Healthcare Representative",2,"Married",4777,14382,5,"No",15,3,1,0,15,2,1,1,0,0,0
35,"No","Travel_Rarely",1219,"Sales",18,3,"Medical",975,3,"Female",86,3,2,"Sales Executive",3,"Married",4601,6179,1,"No",16,3,2,0,5,3,3,5,2,1,0
42,"No","Travel_Rarely",188,"Research & Development",29,3,"Medical",1148,2,"Male",56,1,2,"Laboratory Technician",4,"Single",4272,9558,4,"No",19,3,1,0,16,3,3,1,0,0,0
37,"No","Travel_Rarely",589,"Sales",9,2,"Marketing",1787,2,"Male",46,2,2,"Sales Executive",2,"Married",4189,8800,1,"No",14,3,1,2,5,2,3,5,2,0,3
28,"No","Travel_Rarely",1451,"Research & Development",2,1,"Life Sciences",1136,1,"Male",67,2,1,"Research Scientist",2,"Married",3201,19911,0,"No",17,3,1,0,6,2,1,5,3,0,4
31,"No","Travel_Rarely",329,"Research & Development",1,2,"Life Sciences",530,4,"Male",98,2,1,"Laboratory Technician",1,"Married",2218,16193,1,"No",12,3,3,1,4,3,3,4,2,3,2
29,"No","Travel_Rarely",665,"Research & Development",15,3,"Life Sciences",346,3,"Male",60,3,1,"Research Scientist",4,"Single",2340,22673,1,"No",19,3,1,0,6,1,3,6,5,1,5
41,"No","Travel_Rarely",802,"Sales",9,1,"Life Sciences",176,3,"Male",96,3,3,"Sales Executive",3,"Divorced",8189,21196,3,"Yes",13,3,3,1,12,2,3,9,7,0,7
53,"No","Travel_Rarely",1376,"Sales",2,2,"Medical",981,3,"Male",45,3,4,"Manager",3,"Divorced",14852,13938,6,"No",13,3,3,1,22,3,4,17,13,15,2
33,"Yes","Travel_Rarely",813,"Research & Development",14,3,"Medical",325,3,"Male",58,3,1,"Laboratory Technician",4,"Married",2436,22149,5,"Yes",13,3,3,1,8,2,1,5,4,0,4
40,"No","Travel_Rarely",555,"Research & Development",2,3,"Medical",521,2,"Female",78,2,2,"Laboratory Technician",3,"Married",3448,13436,6,"No",22,4,2,1,20,3,3,1,0,0,0
32,"No","Travel_Rarely",827,"Research & Development",1,1,"Life Sciences",134,4,"Male",71,3,1,"Research Scientist",1,"Single",2956,15178,1,"No",13,3,4,0,1,2,3,1,0,0,0
38,"No","Travel_Frequently",594,"Research & Development",2,2,"Medical",1760,3,"Female",75,2,1,"Laboratory Technician",2,"Married",2468,15963,4,"No",14,3,2,1,9,4,2,6,1,0,5
49,"No","Travel_Rarely",1098,"Research & Development",4,2,"Medical",1256,1,"Male",85,2,5,"Manager",3,"Married",18711,12124,2,"No",13,3,3,1,23,2,4,1,0,0,0
35,"Yes","Travel_Rarely",622,"Research & Development",14,4,"Other",1010,3,"Male",39,2,1,"Laboratory Technician",2,"Divorced",3743,10074,1,"Yes",24,4,4,1,5,2,1,4,2,0,2
29,"Yes","Travel_Rarely",341,"Sales",1,3,"Medical",896,2,"Female",48,2,1,"Sales Representative",3,"Divorced",2800,23522,6,"Yes",19,3,3,3,5,3,3,3,2,0,2
46,"Yes","Travel_Rarely",377,"Sales",9,3,"Marketing",1457,1,"Male",52,3,3,"Sales Executive",4,"Divorced",10096,15986,4,"No",11,3,1,1,28,1,4,7,7,4,3
44,"No","Travel_Rarely",170,"Research & Development",1,4,"Life Sciences",1903,2,"Male",78,4,2,"Healthcare Representative",1,"Married",5033,9364,2,"No",15,3,4,1,10,5,3,2,0,2,2
49,"Yes","Travel_Rarely",1184,"Sales",11,3,"Marketing",840,3,"Female",43,3,3,"Sales Executive",4,"Married",7654,5860,1,"No",18,3,1,2,9,3,4,9,8,7,7
25,"Yes","Travel_Rarely",240,"Sales",5,3,"Marketing",142,3,"Male",46,2,2,"Sales Executive",3,"Single",5744,26959,1,"Yes",11,3,4,0,6,1,3,6,4,0,3
44,"Yes","Travel_Frequently",429,"Research & Development",1,2,"Medical",1792,3,"Male",99,3,1,"Research Scientist",2,"Divorced",2342,11092,1,"Yes",12,3,3,3,6,2,2,5,3,2,3
47,"No","Travel_Rarely",207,"Research & Development",9,4,"Life Sciences",1856,2,"Female",64,3,1,"Laboratory Technician",3,"Single",2105,5411,4,"No",12,3,3,0,7,2,3,2,2,2,0
23,"No","Travel_Rarely",507,"Research & Development",20,1,"Life Sciences",1533,1,"Male",97,3,2,"Laboratory Technician",3,"Single",2272,24812,0,"No",14,3,2,0,5,2,3,4,3,1,2
24,"Yes","Travel_Rarely",984,"Research & Development",17,2,"Life Sciences",1219,4,"Female",97,3,1,"Laboratory Technician",2,"Married",2210,3372,1,"No",13,3,1,1,1,3,1,1,0,0,0
38,"No","Travel_Rarely",130,"Sales",2,2,"Marketing",1125,4,"Male",32,3,3,"Sales Executive",2,"Single",7351,20619,7,"No",16,3,3,0,10,2,3,1,0,0,0
53,"No","Travel_Rarely",1436,"Sales",6,2,"Marketing",205,2,"Male",34,3,2,"Sales Representative",3,"Married",2306,16047,2,"Yes",20,4,4,1,13,3,1,7,7,4,5
53,"No","Travel_Rarely",1084,"Research & Development",13,2,"Medical",250,4,"Female",57,4,2,"Manufacturing Director",1,"Divorced",4450,26250,1,"No",11,3,3,2,5,3,3,4,2,1,3
48,"No","Travel_Rarely",277,"Research & Development",6,3,"Life Sciences",1022,1,"Male",97,2,2,"Healthcare Representative",3,"Single",4240,13119,2,"No",13,3,4,0,19,0,3,2,2,2,2
43,"No","Travel_Rarely",930,"Research & Development",6,3,"Medical",1402,1,"Female",73,2,2,"Research Scientist",3,"Single",4081,20003,1,"Yes",14,3,1,0,20,3,1,20,7,1,8
42,"No","Travel_Rarely",916,"Research & Development",17,2,"Life Sciences",347,4,"Female",82,4,2,"Research Scientist",1,"Single",6545,23016,3,"Yes",13,3,3,0,10,1,3,3,2,0,2
35,"No","Travel_Rarely",882,"Sales",3,4,"Life Sciences",984,4,"Male",92,3,3,"Sales Executive",4,"Divorced",7823,6812,6,"No",13,3,2,1,12,2,3,10,9,0,8
38,"No","Travel_Frequently",653,"Research & Development",29,5,"Life Sciences",79,4,"Female",50,3,2,"Laboratory Technician",4,"Single",2406,5456,1,"No",11,3,4,0,10,2,3,10,3,9,9
37,"Yes","Travel_Rarely",1373,"Research & Development",2,2,"Other",4,4,"Male",92,2,1,"Laboratory Technician",3,"Single",2090,2396,6,"Yes",15,3,2,0,7,3,3,0,0,0,0
30,"No","Travel_Rarely",946,"Research & Development",2,3,"Medical",833,3,"Female",52,2,2,"Manufacturing Director",4,"Single",6877,20234,5,"Yes",24,4,2,0,12,4,2,0,0,0,0
27,"Yes","Travel_Rarely",135,"Research & Development",17,4,"Life Sciences",1405,4,"Female",51,3,1,"Research Scientist",3,"Single",2394,25681,1,"Yes",13,3,4,0,8,2,3,8,2,7,7
53,"No","Travel_Rarely",238,"Sales",1,1,"Medical",682,4,"Female",34,3,2,"Sales Executive",1,"Single",8381,7507,7,"No",20,4,4,0,18,2,4,14,7,8,10
39,"Yes","Travel_Rarely",360,"Research & Development",23,3,"Medical",1310,3,"Male",93,3,1,"Research Scientist",1,"Single",3904,22154,0,"No",13,3,1,0,6,2,3,5,2,0,3
48,"No","Travel_Rarely",1221,"Sales",7,3,"Marketing",1466,3,"Male",96,3,2,"Sales Executive",1,"Divorced",5486,24795,4,"No",11,3,1,3,15,3,3,2,2,2,2
30,"Yes","Travel_Rarely",1005,"Research & Development",3,3,"Technical Degree",297,4,"Female",88,3,1,"Research Scientist",1,"Single",2657,8556,5,"Yes",11,3,3,0,8,5,3,5,2,0,4
30,"No","Travel_Rarely",413,"Sales",7,1,"Marketing",585,4,"Male",57,3,1,"Sales Representative",2,"Single",2983,18398,0,"No",14,3,1,0,4,3,3,3,2,1,2
41,"No","Travel_Rarely",933,"Research & Development",9,4,"Life Sciences",200,3,"Male",94,3,1,"Laboratory Technician",1,"Married",2238,6961,2,"No",21,4,4,1,7,2,3,5,0,1,4
40,"No","Travel_Rarely",630,"Sales",4,4,"Marketing",215,3,"Male",67,2,3,"Sales Executive",4,"Married",10855,8552,7,"No",11,3,1,1,15,2,2,12,11,2,11
34,"No","Travel_Rarely",1326,"Sales",3,3,"Other",1478,4,"Male",81,1,2,"Sales Executive",1,"Single",4759,15891,3,"No",18,3,4,0,15,2,3,13,9,3,12
35,"No","Travel_Rarely",992,"Research & Development",1,3,"Medical",1564,4,"Male",68,2,1,"Laboratory Technician",1,"Single",2450,21731,1,"No",19,3,2,0,3,3,3,3,0,1,2
34,"No","Travel_Rarely",1130,"Research & Development",3,3,"Life Sciences",1658,4,"Female",66,3,2,"Research Scientist",2,"Divorced",5433,19332,1,"No",12,3,3,1,11,2,3,11,8,7,9
25,"No","Non-Travel",675,"Research & Development",5,2,"Life Sciences",369,2,"Male",85,4,2,"Healthcare Representative",1,"Divorced",4000,18384,1,"No",12,3,4,2,6,2,3,6,3,1,5
19,"Yes","Travel_Rarely",528,"Sales",22,1,"Marketing",167,4,"Male",50,3,1,"Sales Representative",3,"Single",1675,26820,1,"Yes",19,3,4,0,0,2,2,0,0,0,0
44,"No","Travel_Rarely",1037,"Research & Development",1,3,"Medical",2020,2,"Male",42,3,1,"Research Scientist",4,"Single",2436,13422,6,"Yes",12,3,3,0,6,2,3,4,3,1,2
33,"No","Non-Travel",722,"Sales",17,3,"Life Sciences",992,4,"Male",38,3,4,"Manager",3,"Single",17444,20489,1,"No",11,3,4,0,10,2,3,10,8,6,0
33,"No","Travel_Rarely",213,"Research & Development",7,3,"Medical",817,3,"Male",49,3,3,"Research Director",3,"Married",11691,25995,0,"No",11,3,4,0,14,3,4,13,9,3,7
36,"No","Non-Travel",894,"Research & Development",1,4,"Medical",1662,4,"Female",33,2,2,"Manufacturing Director",3,"Married",4374,15411,0,"No",15,3,3,0,4,6,3,3,2,1,2
48,"Yes","Travel_Frequently",708,"Sales",7,2,"Medical",1691,4,"Female",95,3,1,"Sales Representative",3,"Married",2655,11740,2,"Yes",11,3,3,2,19,3,3,9,7,7,7
49,"No","Travel_Rarely",301,"Research & Development",22,4,"Other",1655,1,"Female",72,3,4,"Research Director",2,"Married",16413,3498,3,"No",16,3,2,2,27,2,3,4,2,1,2
21,"No","Travel_Rarely",1343,"Sales",22,1,"Technical Degree",669,3,"Male",49,3,1,"Sales Representative",3,"Single",3447,24444,1,"No",11,3,3,0,3,2,3,3,2,1,2
25,"Yes","Travel_Rarely",688,"Research & Development",3,3,"Medical",538,1,"Male",91,3,1,"Laboratory Technician",1,"Married",4031,9396,5,"No",13,3,3,1,6,5,3,2,2,0,2
38,"No","Non-Travel",573,"Research & Development",6,3,"Medical",107,2,"Female",79,1,2,"Research Scientist",4,"Divorced",5329,15717,7,"Yes",12,3,4,3,17,3,3,13,11,1,9
26,"No","Travel_Frequently",575,"Research & Development",1,2,"Life Sciences",792,1,"Female",71,1,1,"Laboratory Technician",4,"Divorced",4364,5288,3,"No",14,3,1,1,5,2,3,2,2,2,0
26,"No","Travel_Rarely",703,"Sales",28,2,"Marketing",641,1,"Male",66,3,2,"Sales Executive",2,"Married",6272,7428,1,"No",20,4,4,2,6,5,4,5,3,1,4
33,"No","Travel_Frequently",1296,"Research & Development",6,3,"Life Sciences",692,3,"Male",30,3,2,"Healthcare Representative",4,"Divorced",7725,5335,3,"No",23,4,3,1,15,2,1,13,11,4,7
35,"No","Travel_Rarely",890,"Sales",2,3,"Marketing",49,4,"Female",97,3,1,"Sales Representative",4,"Married",2014,9687,1,"No",13,3,1,0,2,3,3,2,2,2,2
56,"No","Travel_Rarely",1369,"Research & Development",23,3,"Life Sciences",1373,4,"Male",68,3,4,"Manufacturing Director",2,"Married",13402,18235,4,"Yes",12,3,1,1,33,0,3,19,16,15,9
31,"Yes","Travel_Frequently",534,"Research & Development",20,3,"Life Sciences",587,1,"Male",66,3,3,"Healthcare Representative",3,"Married",9824,22908,3,"No",12,3,1,0,12,2,3,1,0,0,0
29,"No","Travel_Rarely",1086,"Research & Development",7,1,"Medical",912,1,"Female",62,2,1,"Laboratory Technician",4,"Divorced",2532,6054,6,"No",14,3,3,3,8,5,3,4,3,0,3
